arquivo,classe_binaria,codec,ataque
LA_E_5632585,1,gsm,A17
LA_E_5632704,1,none,A14
LA_E_5634031,1,g722,A12
LA_E_5634739,1,gsm,A09
LA_E_5635886,1,pstn,A14
LA_E_5636499,1,gsm,A11
LA_E_5636607,1,alaw,A11
LA_E_5637061,0,pstn,bonafide
LA_E_5637282,1,ulaw,A18
LA_E_5637626,1,g722,A16
LA_E_5637833,1,g722,A10
LA_E_5638194,1,ulaw,A14
LA_E_5638274,1,gsm,A08
LA_E_5638665,1,gsm,A16
LA_E_5638748,0,gsm,bonafide
LA_E_5638855,1,g722,A12
LA_E_5639216,1,alaw,A07
LA_E_5639592,0,none,bonafide
LA_E_5640094,1,opus,A13
LA_E_5640312,1,gsm,A09
LA_E_5640627,1,none,A11
LA_E_5641065,1,opus,A12
LA_E_5641070,1,ulaw,A18
LA_E_5641190,1,g722,A17
LA_E_5641593,1,alaw,A14
LA_E_5641713,1,opus,A09
LA_E_5641764,1,opus,A13
LA_E_5641856,1,alaw,A17
LA_E_5642569,1,pstn,A09
LA_E_5642942,1,alaw,A19
LA_E_5643015,0,pstn,bonafide
LA_E_5643178,1,g722,A10
LA_E_5643361,1,pstn,A07
LA_E_5644004,1,gsm,A10
LA_E_5644209,1,ulaw,A11
LA_E_5644383,1,pstn,A08
LA_E_5644541,1,ulaw,A16
LA_E_5644898,1,alaw,A08
LA_E_5645369,1,gsm,A11
LA_E_5645937,1,alaw,A08
LA_E_5646030,0,gsm,bonafide
LA_E_5646073,1,gsm,A16
LA_E_5646176,1,ulaw,A17
LA_E_5646835,1,opus,A13
LA_E_5646847,1,none,A07
LA_E_5647011,1,none,A15
LA_E_5647607,1,gsm,A09
LA_E_5647850,1,gsm,A07
LA_E_5647860,0,opus,bonafide
LA_E_5648190,0,none,bonafide
LA_E_5648245,1,opus,A19
LA_E_5648853,1,pstn,A15
LA_E_5649642,0,gsm,bonafide
LA_E_5649984,1,ulaw,A19
LA_E_5650123,1,pstn,A17
LA_E_5650503,0,gsm,bonafide
LA_E_5650637,1,opus,A13
LA_E_5650981,0,none,bonafide
LA_E_5651474,1,opus,A15
LA_E_5651817,1,g722,A09
LA_E_5651982,1,none,A19
LA_E_5652162,1,pstn,A17
LA_E_5652199,1,ulaw,A14
LA_E_5652283,1,none,A14
LA_E_5652394,1,none,A14
LA_E_5652637,1,ulaw,A10
LA_E_5653112,1,ulaw,A18
LA_E_5653682,1,none,A10
LA_E_5653849,1,alaw,A17
LA_E_5654133,1,g722,A18
LA_E_5654428,1,ulaw,A13
LA_E_5654502,1,opus,A07
LA_E_5654835,0,g722,bonafide
LA_E_5654946,1,g722,A17
LA_E_5655000,1,pstn,A09
LA_E_5655030,1,alaw,A07
LA_E_5656063,1,pstn,A09
LA_E_5656331,1,pstn,A13
LA_E_5656373,0,alaw,bonafide
LA_E_5657030,1,ulaw,A12
LA_E_5657378,1,ulaw,A08
LA_E_5657425,1,gsm,A11
LA_E_5657550,1,gsm,A18
LA_E_5657621,1,ulaw,A12
LA_E_5657838,1,pstn,A16
LA_E_5658543,1,opus,A15
LA_E_5658574,1,alaw,A09
LA_E_5658651,1,opus,A12
LA_E_5658659,1,opus,A14
LA_E_5659481,1,alaw,A18
LA_E_5659495,1,none,A19
LA_E_5660040,1,alaw,A07
LA_E_5660264,1,gsm,A07
LA_E_5660301,1,pstn,A07
LA_E_5660452,1,none,A13
LA_E_5660729,1,ulaw,A08
LA_E_5662033,0,opus,bonafide
LA_E_5662107,0,alaw,bonafide
LA_E_5662664,1,ulaw,A16
LA_E_5662921,1,pstn,A19
LA_E_5662985,1,pstn,A08
LA_E_5663139,0,gsm,bonafide
LA_E_5663941,1,ulaw,A08
LA_E_5664326,0,gsm,bonafide
LA_E_5664691,0,none,bonafide
LA_E_5665058,1,gsm,A17
LA_E_5665207,1,pstn,A14
LA_E_5665897,1,gsm,A16
LA_E_5666565,1,opus,A11
LA_E_5666619,1,ulaw,A17
LA_E_5666873,1,ulaw,A16
LA_E_5666965,1,gsm,A13
LA_E_5667038,1,none,A13
LA_E_5667161,0,pstn,bonafide
LA_E_5667476,0,pstn,bonafide
LA_E_5668322,1,opus,A15
LA_E_5668676,1,none,A18
LA_E_5669649,1,pstn,A09
LA_E_5669721,0,alaw,bonafide
LA_E_5669787,1,gsm,A10
LA_E_5670270,0,none,bonafide
LA_E_5670480,1,opus,A12
LA_E_5670568,1,ulaw,A12
LA_E_5671185,1,gsm,A14
LA_E_5671288,1,g722,A12
LA_E_5671625,1,opus,A08
LA_E_5672017,1,none,A16
LA_E_5672097,1,ulaw,A13
LA_E_5672542,1,pstn,A15
LA_E_5673171,1,none,A17
LA_E_5673190,1,alaw,A08
LA_E_5673612,1,none,A17
LA_E_5673764,1,alaw,A17
LA_E_5673862,1,gsm,A19
LA_E_5674504,1,ulaw,A16
LA_E_5674617,1,pstn,A15
LA_E_5675402,1,gsm,A14
LA_E_5675568,1,pstn,A08
LA_E_5675681,1,ulaw,A07
LA_E_5676170,1,alaw,A13
LA_E_5676788,1,opus,A14
LA_E_5677134,1,ulaw,A19
LA_E_5677770,1,opus,A11
LA_E_5677897,1,pstn,A11
LA_E_5678365,1,alaw,A18
LA_E_5679758,1,pstn,A07
LA_E_5680478,1,none,A07
LA_E_5680765,1,gsm,A11
LA_E_5680872,0,none,bonafide
LA_E_5681441,1,alaw,A09
LA_E_5681657,1,opus,A08
LA_E_5681808,1,g722,A17
LA_E_5682506,1,none,A14
LA_E_5682952,1,none,A18
LA_E_5683880,1,ulaw,A09
LA_E_5684095,1,g722,A18
LA_E_5684167,1,alaw,A12
LA_E_5684249,1,pstn,A14
LA_E_5684623,1,g722,A14
LA_E_5684987,1,ulaw,A15
LA_E_5685774,1,gsm,A18
LA_E_5685857,1,opus,A09
LA_E_5686531,1,gsm,A18
LA_E_5686648,1,pstn,A16
LA_E_5686704,1,gsm,A18
LA_E_5686954,1,pstn,A15
LA_E_5687282,0,opus,bonafide
LA_E_5687424,1,alaw,A13
LA_E_5688291,1,opus,A15
LA_E_5688420,1,gsm,A10
LA_E_5688914,1,alaw,A14
LA_E_5689790,1,opus,A19
LA_E_5689896,1,gsm,A13
LA_E_5690544,1,gsm,A16
LA_E_5690606,1,pstn,A14
LA_E_5690974,0,pstn,bonafide
LA_E_5691484,1,none,A16
LA_E_5691663,1,gsm,A11
LA_E_5691781,0,opus,bonafide
LA_E_5692185,1,pstn,A13
LA_E_5692310,0,pstn,bonafide
LA_E_5692508,1,alaw,A08
LA_E_5692600,1,ulaw,A15
LA_E_5692745,1,none,A12
LA_E_5692941,1,gsm,A08
LA_E_5693472,1,gsm,A18
LA_E_5693657,1,gsm,A16
LA_E_5693884,0,opus,bonafide
LA_E_5694211,1,gsm,A09
LA_E_5694575,1,pstn,A16
LA_E_5694763,1,alaw,A18
LA_E_5694851,1,ulaw,A14
LA_E_5694911,0,opus,bonafide
LA_E_5694922,1,alaw,A19
LA_E_5695638,1,ulaw,A09
LA_E_5695735,1,pstn,A09
LA_E_5696865,1,ulaw,A19
LA_E_5697104,0,alaw,bonafide
LA_E_5697232,1,pstn,A11
LA_E_5697276,1,opus,A08
LA_E_5697897,1,opus,A10
LA_E_5697982,1,gsm,A07
LA_E_5698420,1,opus,A09
LA_E_5698470,1,alaw,A11
LA_E_5698497,0,opus,bonafide
LA_E_5698732,1,ulaw,A13
LA_E_5698805,1,none,A17
LA_E_5698821,1,ulaw,A16
LA_E_5699008,1,opus,A10
LA_E_5700808,1,pstn,A14
LA_E_5701529,1,opus,A19
LA_E_5701624,1,g722,A19
LA_E_5701788,1,none,A16
LA_E_5701796,1,opus,A19
LA_E_5702384,1,g722,A16
LA_E_5703086,1,opus,A12
LA_E_5703353,1,gsm,A18
LA_E_5703441,1,g722,A17
LA_E_5703668,1,alaw,A19
LA_E_5703722,1,opus,A07
LA_E_5703828,1,ulaw,A10
LA_E_5703888,1,g722,A18
LA_E_5703904,1,opus,A14
LA_E_5703963,1,opus,A13
LA_E_5705253,1,none,A11
LA_E_5705453,1,opus,A18
LA_E_5706253,0,alaw,bonafide
LA_E_5706717,1,ulaw,A11
LA_E_5707435,1,g722,A11
LA_E_5708134,1,pstn,A10
LA_E_5708146,1,g722,A17
LA_E_5708506,1,gsm,A11
LA_E_5708830,1,g722,A10
LA_E_5708844,1,alaw,A16
LA_E_5708867,1,opus,A16
LA_E_5708891,1,pstn,A12
LA_E_5710297,1,none,A16
LA_E_5710934,0,ulaw,bonafide
LA_E_5711085,1,none,A14
LA_E_5711494,1,opus,A14
LA_E_5711876,1,pstn,A14
LA_E_5712674,1,pstn,A10
LA_E_5712742,1,g722,A09
LA_E_5713247,1,g722,A11
LA_E_5713448,1,gsm,A15
LA_E_5714017,1,ulaw,A10
LA_E_5714193,1,ulaw,A19
LA_E_5715176,1,pstn,A11
LA_E_5715227,0,alaw,bonafide
LA_E_5715850,1,g722,A11
LA_E_5716420,1,ulaw,A13
LA_E_5716489,1,gsm,A08
LA_E_5716809,1,gsm,A10
LA_E_5716810,1,none,A19
LA_E_5717320,1,pstn,A17
LA_E_5717397,1,g722,A14
LA_E_5717805,1,ulaw,A19
LA_E_5718058,1,pstn,A19
LA_E_5718176,1,alaw,A09
LA_E_5719021,1,ulaw,A15
LA_E_5719381,1,gsm,A10
LA_E_5719624,1,pstn,A09
LA_E_5719627,1,opus,A08
LA_E_5720027,1,alaw,A08
LA_E_5720089,1,none,A11
LA_E_5720679,1,ulaw,A15
LA_E_5721171,1,ulaw,A11
LA_E_5721244,1,gsm,A08
LA_E_5721833,1,ulaw,A12
LA_E_5722802,1,gsm,A18
LA_E_5722859,1,g722,A19
LA_E_5723526,0,opus,bonafide
LA_E_5723750,1,pstn,A08
LA_E_5723755,1,pstn,A12
LA_E_5723766,1,gsm,A15
LA_E_5723848,1,alaw,A18
LA_E_5723904,1,gsm,A17
LA_E_5724624,0,gsm,bonafide
LA_E_5725314,1,none,A08
LA_E_5725600,1,pstn,A12
LA_E_5725703,0,gsm,bonafide
LA_E_5725767,1,opus,A15
LA_E_5726115,1,opus,A14
LA_E_5726675,1,opus,A17
LA_E_5727005,1,ulaw,A14
LA_E_5727465,1,alaw,A07
LA_E_5727681,1,g722,A14
LA_E_5727969,1,none,A07
LA_E_5728103,0,none,bonafide
LA_E_5728154,1,gsm,A12
LA_E_5728407,1,pstn,A11
LA_E_5728414,1,gsm,A08
LA_E_5728490,1,alaw,A14
LA_E_5728627,1,ulaw,A07
LA_E_5728661,1,gsm,A12
LA_E_5729205,1,opus,A19
LA_E_5729534,1,gsm,A10
LA_E_5729568,1,none,A11
LA_E_5729601,1,g722,A10
LA_E_5729738,1,opus,A12
LA_E_5729843,1,gsm,A13
LA_E_5730129,1,alaw,A08
LA_E_5730171,1,opus,A07
LA_E_5730222,1,none,A18
LA_E_5730554,1,ulaw,A09
LA_E_5730765,1,g722,A17
LA_E_5732011,1,g722,A15
LA_E_5732048,1,gsm,A13
LA_E_5732198,1,opus,A08
LA_E_5732269,1,none,A18
LA_E_5732538,1,alaw,A10
LA_E_5733048,1,opus,A11
LA_E_5733364,1,gsm,A10
LA_E_5735023,1,none,A08
LA_E_5735094,1,ulaw,A18
LA_E_5735353,1,ulaw,A16
LA_E_5735373,1,g722,A10
LA_E_5736080,1,none,A08
LA_E_5736558,1,none,A13
LA_E_5736739,1,none,A18
LA_E_5737412,1,opus,A11
LA_E_5737971,1,alaw,A14
LA_E_5738077,1,g722,A16
LA_E_5738090,1,alaw,A15
LA_E_5738669,1,pstn,A18
LA_E_5738739,1,g722,A11
LA_E_5739000,1,none,A14
LA_E_5739965,1,none,A10
LA_E_5740250,1,gsm,A13
LA_E_5740453,1,opus,A15
LA_E_5740458,1,opus,A14
LA_E_5740494,1,gsm,A16
LA_E_5740532,1,none,A17
LA_E_5740731,1,alaw,A11
LA_E_5740746,1,g722,A08
LA_E_5741190,1,none,A16
LA_E_5741449,1,g722,A16
LA_E_5741826,1,none,A08
LA_E_5741961,1,ulaw,A19
LA_E_5742716,1,alaw,A17
LA_E_5742751,1,none,A15
LA_E_5743079,1,opus,A18
LA_E_5743371,1,gsm,A19
LA_E_5743409,1,g722,A07
LA_E_5743485,1,ulaw,A16
LA_E_5743695,1,opus,A09
LA_E_5744227,1,g722,A10
LA_E_5744273,1,pstn,A18
LA_E_5744302,0,g722,bonafide
LA_E_5744403,1,ulaw,A13
LA_E_5744688,1,opus,A08
LA_E_5744950,1,gsm,A08
LA_E_5744957,1,gsm,A17
LA_E_5745095,1,ulaw,A07
LA_E_5745525,1,opus,A11
LA_E_5745597,1,ulaw,A16
LA_E_5746172,1,gsm,A12
LA_E_5747140,1,pstn,A18
LA_E_5747543,1,gsm,A07
LA_E_5748184,1,g722,A12
LA_E_5748581,0,g722,bonafide
LA_E_5749058,1,none,A15
LA_E_5749256,1,opus,A12
LA_E_5749845,1,ulaw,A09
LA_E_5750007,1,gsm,A08
LA_E_5750123,0,alaw,bonafide
LA_E_5750279,1,opus,A19
LA_E_5750564,1,none,A16
LA_E_5750608,1,gsm,A12
LA_E_5751527,1,alaw,A15
LA_E_5751599,1,g722,A16
LA_E_5752100,1,g722,A15
LA_E_5752534,1,none,A07
LA_E_5752998,1,alaw,A17
LA_E_5753032,1,ulaw,A15
LA_E_5754088,1,g722,A14
LA_E_5754181,1,ulaw,A16
LA_E_5754922,1,alaw,A12
LA_E_5755281,1,gsm,A09
LA_E_5755360,0,g722,bonafide
LA_E_5756380,1,none,A12
LA_E_5756430,1,pstn,A19
LA_E_5756894,1,pstn,A07
LA_E_5756995,1,none,A10
LA_E_5757222,1,none,A09
LA_E_5757229,1,gsm,A15
LA_E_5757388,1,alaw,A15
LA_E_5757955,1,ulaw,A18
LA_E_5758324,1,opus,A19
LA_E_5758361,1,alaw,A10
LA_E_5758534,1,g722,A09
LA_E_5758706,1,opus,A09
LA_E_5758961,1,alaw,A19
LA_E_5759265,1,none,A19
LA_E_5759282,1,ulaw,A11
LA_E_5759290,1,none,A09
LA_E_5759489,1,ulaw,A17
LA_E_5759544,1,gsm,A16
LA_E_5759636,1,gsm,A11
LA_E_5759779,0,ulaw,bonafide
LA_E_5760191,1,none,A10
LA_E_5760564,1,gsm,A16
LA_E_5760903,1,gsm,A09
LA_E_5760992,1,none,A14
LA_E_5761501,1,ulaw,A18
LA_E_5762966,1,gsm,A08
LA_E_5762980,1,gsm,A18
LA_E_5763401,1,none,A15
LA_E_5763656,1,opus,A15
LA_E_5763657,1,alaw,A08
LA_E_5763724,1,none,A07
LA_E_5764027,1,alaw,A18
LA_E_5764482,1,gsm,A09
LA_E_5764525,1,ulaw,A12
LA_E_5764634,1,ulaw,A19
LA_E_5764791,1,opus,A10
LA_E_5765057,1,alaw,A10
LA_E_5765296,1,g722,A07
LA_E_5765471,1,g722,A13
LA_E_5765670,1,none,A07
LA_E_5766257,1,opus,A17
LA_E_5766303,1,alaw,A19
LA_E_5766528,1,opus,A08
LA_E_5766816,1,pstn,A18
LA_E_5766961,1,g722,A10
LA_E_5766998,1,g722,A14
LA_E_5767319,1,g722,A09
LA_E_5768036,1,ulaw,A17
LA_E_5768076,1,alaw,A18
LA_E_5768122,1,pstn,A10
LA_E_5769126,1,gsm,A09
LA_E_5769319,1,opus,A16
LA_E_5769353,1,pstn,A19
LA_E_5769784,1,opus,A14
LA_E_5769895,1,pstn,A16
LA_E_5770090,1,alaw,A08
LA_E_5770382,1,none,A09
LA_E_5770576,1,g722,A10
LA_E_5771277,1,opus,A10
LA_E_5771526,1,none,A16
LA_E_5771728,1,pstn,A13
LA_E_5772638,1,g722,A10
LA_E_5773278,1,alaw,A13
LA_E_5773481,1,pstn,A10
LA_E_5773511,1,g722,A09
LA_E_5773545,1,opus,A08
LA_E_5773769,1,ulaw,A17
LA_E_5774068,1,none,A10
LA_E_5774070,1,gsm,A09
LA_E_5774407,1,g722,A19
LA_E_5774696,1,gsm,A12
LA_E_5774902,1,gsm,A11
LA_E_5775469,1,ulaw,A15
LA_E_5776509,1,pstn,A14
LA_E_5776824,0,none,bonafide
LA_E_5777121,1,none,A11
LA_E_5777338,1,none,A18
LA_E_5777380,1,g722,A08
LA_E_5777650,1,none,A12
LA_E_5777699,1,opus,A15
LA_E_5778171,1,pstn,A19
LA_E_5778657,1,alaw,A17
LA_E_5778768,1,pstn,A17
LA_E_5778832,1,gsm,A10
LA_E_5778874,1,pstn,A13
LA_E_5778905,1,pstn,A11
LA_E_5779342,1,none,A13
LA_E_5779377,0,none,bonafide
LA_E_5779379,1,none,A15
LA_E_5779479,1,gsm,A12
LA_E_5779982,1,ulaw,A17
LA_E_5780262,0,pstn,bonafide
LA_E_5780416,1,gsm,A13
LA_E_5780577,1,ulaw,A11
LA_E_5781502,1,alaw,A11
LA_E_5782055,1,none,A18
LA_E_5782196,1,pstn,A17
LA_E_5783233,1,opus,A11
LA_E_5783702,1,ulaw,A10
LA_E_5783821,1,alaw,A14
LA_E_5783994,1,opus,A19
LA_E_5784146,1,pstn,A15
LA_E_5786845,1,pstn,A13
LA_E_5787777,0,none,bonafide
LA_E_5787826,1,ulaw,A12
LA_E_5788375,1,alaw,A11
LA_E_5788893,0,opus,bonafide
LA_E_5788941,1,gsm,A15
LA_E_5789179,1,opus,A07
LA_E_5789181,0,opus,bonafide
LA_E_5790216,1,opus,A17
LA_E_5790375,1,opus,A14
LA_E_5790606,1,pstn,A12
LA_E_5790759,1,gsm,A07
LA_E_5790808,1,none,A13
LA_E_5791101,1,opus,A14
LA_E_5791262,1,g722,A15
LA_E_5791431,1,gsm,A14
LA_E_5792416,1,pstn,A15
LA_E_5793065,1,gsm,A12
LA_E_5793329,1,none,A19
LA_E_5793373,1,gsm,A17
LA_E_5793821,1,g722,A09
LA_E_5793949,1,ulaw,A17
LA_E_5794561,1,none,A18
LA_E_5794914,1,opus,A17
LA_E_5795029,1,pstn,A17
LA_E_5795115,1,alaw,A11
LA_E_5795464,1,alaw,A11
LA_E_5796747,1,g722,A16
LA_E_5797637,1,g722,A15
LA_E_5797851,1,none,A10
LA_E_5798205,0,gsm,bonafide
LA_E_5798666,1,gsm,A11
LA_E_5798967,1,none,A15
LA_E_5799590,1,alaw,A08
LA_E_5799643,1,alaw,A12
LA_E_5800152,1,none,A19
LA_E_5800163,1,none,A15
LA_E_5800915,1,alaw,A10
LA_E_5801070,1,pstn,A08
LA_E_5801087,1,ulaw,A13
LA_E_5801131,1,ulaw,A18
LA_E_5802948,1,ulaw,A19
LA_E_5802998,1,pstn,A14
LA_E_5803416,1,g722,A18
LA_E_5804050,1,ulaw,A14
LA_E_5804472,1,none,A18
LA_E_5804757,1,ulaw,A11
LA_E_5804978,1,gsm,A14
LA_E_5805394,1,gsm,A09
LA_E_5805785,1,alaw,A11
LA_E_5805876,1,g722,A09
LA_E_5806034,0,ulaw,bonafide
LA_E_5806058,1,gsm,A16
LA_E_5806131,1,opus,A08
LA_E_5806368,1,pstn,A18
LA_E_5806846,1,gsm,A12
LA_E_5807078,1,alaw,A15
LA_E_5807138,1,opus,A07
LA_E_5808464,0,pstn,bonafide
LA_E_5808636,1,alaw,A13
LA_E_5809306,1,none,A19
LA_E_5809400,1,pstn,A17
LA_E_5809844,1,g722,A08
LA_E_5809864,1,alaw,A18
LA_E_5811197,1,opus,A14
LA_E_5811570,1,none,A11
LA_E_5812110,1,gsm,A10
LA_E_5812125,1,g722,A09
LA_E_5812227,1,g722,A17
LA_E_5812633,1,alaw,A11
LA_E_5813353,1,opus,A13
LA_E_5813367,1,pstn,A08
LA_E_5814330,1,gsm,A14
LA_E_5814372,0,pstn,bonafide
LA_E_5815305,0,gsm,bonafide
LA_E_5815506,0,opus,bonafide
LA_E_5815522,1,none,A09
LA_E_5815752,0,ulaw,bonafide
LA_E_5815878,0,alaw,bonafide
LA_E_5815993,1,opus,A17
LA_E_5816037,1,pstn,A07
LA_E_5817723,1,ulaw,A15
LA_E_5818041,1,pstn,A15
LA_E_5818931,1,g722,A15
LA_E_5819024,1,ulaw,A10
LA_E_5819043,1,g722,A17
LA_E_5820256,1,gsm,A17
LA_E_5820470,1,opus,A10
LA_E_5820956,0,none,bonafide
LA_E_5821045,1,pstn,A19
LA_E_5821231,1,g722,A18
LA_E_5821496,1,g722,A17
LA_E_5821524,1,gsm,A14
LA_E_5822162,1,g722,A13
LA_E_5822178,1,opus,A15
LA_E_5822232,1,gsm,A10
LA_E_5822719,1,g722,A18
LA_E_5822731,1,gsm,A19
LA_E_5822793,1,none,A18
LA_E_5823231,1,ulaw,A19
LA_E_5823485,0,gsm,bonafide
LA_E_5823490,1,opus,A07
LA_E_5823629,1,g722,A15
LA_E_5823655,1,opus,A09
LA_E_5823756,1,alaw,A07
LA_E_5823817,0,none,bonafide
LA_E_5824054,1,ulaw,A07
LA_E_5824334,0,alaw,bonafide
LA_E_5824500,1,gsm,A18
LA_E_5825060,0,pstn,bonafide
LA_E_5825090,1,pstn,A13
LA_E_5826339,1,pstn,A14
LA_E_5827156,1,opus,A19
LA_E_5827210,1,gsm,A16
LA_E_5827564,1,alaw,A15
LA_E_5827967,1,none,A08
LA_E_5828168,1,pstn,A14
LA_E_5828501,1,gsm,A16
LA_E_5829412,1,opus,A19
LA_E_5829840,0,alaw,bonafide
LA_E_5830197,1,opus,A13
LA_E_5830939,1,g722,A11
LA_E_5830956,1,g722,A07
LA_E_5831084,1,pstn,A09
LA_E_5831125,1,opus,A12
LA_E_5831477,1,gsm,A08
LA_E_5831651,1,opus,A13
LA_E_5831816,1,gsm,A09
LA_E_5833220,1,alaw,A11
LA_E_5833522,1,opus,A11
LA_E_5834186,0,g722,bonafide
LA_E_5835022,1,g722,A09
LA_E_5835025,1,gsm,A09
LA_E_5835312,1,gsm,A09
LA_E_5836152,1,alaw,A13
LA_E_5836763,1,none,A09
LA_E_5837001,1,g722,A08
LA_E_5837019,1,none,A10
LA_E_5837392,1,gsm,A13
LA_E_5837885,1,gsm,A09
LA_E_5838564,1,opus,A17
LA_E_5838671,1,gsm,A11
LA_E_5838962,1,g722,A19
LA_E_5838965,1,ulaw,A11
LA_E_5839807,1,alaw,A09
LA_E_5840011,1,pstn,A17
LA_E_5841057,1,none,A17
LA_E_5841158,1,ulaw,A08
LA_E_5841324,1,none,A08
LA_E_5841335,1,none,A07
LA_E_5841368,1,opus,A08
LA_E_5841438,1,opus,A15
LA_E_5842373,1,gsm,A15
LA_E_5842735,1,g722,A11
LA_E_5842832,1,opus,A18
LA_E_5843249,1,none,A09
LA_E_5843449,1,g722,A10
LA_E_5843532,1,none,A15
LA_E_5844029,1,alaw,A16
LA_E_5844567,1,ulaw,A16
LA_E_5844592,1,none,A10
LA_E_5844881,1,opus,A11
LA_E_5845435,1,ulaw,A09
LA_E_5845549,1,ulaw,A09
LA_E_5845554,1,gsm,A08
LA_E_5846152,1,none,A08
LA_E_5846188,1,opus,A07
LA_E_5846615,1,none,A07
LA_E_5846796,1,alaw,A19
LA_E_5847030,1,g722,A14
LA_E_5847415,1,opus,A14
LA_E_5847731,1,none,A10
LA_E_5847744,0,gsm,bonafide
LA_E_5847846,1,opus,A12
LA_E_5848375,1,pstn,A15
LA_E_5848511,1,pstn,A19
LA_E_5848732,1,alaw,A18
LA_E_5848747,1,alaw,A19
LA_E_5848940,0,none,bonafide
LA_E_5848954,1,ulaw,A13
LA_E_5849246,1,alaw,A13
LA_E_5849409,1,gsm,A09
LA_E_5849614,1,ulaw,A18
LA_E_5849624,0,g722,bonafide
LA_E_5849769,1,none,A12
LA_E_5850355,1,opus,A19
LA_E_5850523,1,pstn,A15
LA_E_5851453,1,opus,A16
LA_E_5852481,1,g722,A18
LA_E_5852785,0,none,bonafide
LA_E_5853230,1,none,A18
LA_E_5853304,1,gsm,A08
LA_E_5853459,1,pstn,A13
LA_E_5853794,0,alaw,bonafide
LA_E_5853894,1,opus,A13
LA_E_5854145,1,gsm,A10
LA_E_5854750,0,none,bonafide
LA_E_5855157,1,alaw,A16
LA_E_5856054,0,ulaw,bonafide
LA_E_5856230,1,none,A08
LA_E_5857012,1,ulaw,A18
LA_E_5857114,1,pstn,A12
LA_E_5857425,1,pstn,A09
LA_E_5858178,1,pstn,A07
LA_E_5858469,1,ulaw,A19
LA_E_5858694,1,pstn,A11
LA_E_5858819,1,pstn,A09
LA_E_5859170,1,gsm,A08
LA_E_5859232,1,alaw,A16
LA_E_5859592,1,pstn,A09
LA_E_5859893,1,gsm,A09
LA_E_5860143,1,gsm,A18
LA_E_5860182,1,none,A18
LA_E_5860227,1,ulaw,A10
LA_E_5861090,1,none,A07
LA_E_5861504,1,alaw,A18
LA_E_5861929,1,opus,A17
LA_E_5861940,1,none,A19
LA_E_5862388,1,gsm,A07
LA_E_5862884,1,alaw,A11
LA_E_5863157,1,opus,A12
LA_E_5863291,1,alaw,A07
LA_E_5863343,0,g722,bonafide
LA_E_5863897,1,gsm,A07
LA_E_5863999,1,g722,A16
LA_E_5864109,1,gsm,A09
LA_E_5864315,1,alaw,A19
LA_E_5864555,1,g722,A07
LA_E_5864709,1,gsm,A13
LA_E_5864868,1,alaw,A19
LA_E_5865185,0,gsm,bonafide
LA_E_5865534,1,opus,A15
LA_E_5865684,1,gsm,A18
LA_E_5865964,1,g722,A11
LA_E_5866052,1,alaw,A11
LA_E_5866181,1,none,A10
LA_E_5866199,1,none,A08
LA_E_5866243,1,pstn,A16
LA_E_5866360,1,g722,A08
LA_E_5866573,1,g722,A10
LA_E_5866713,1,g722,A11
LA_E_5867320,1,opus,A11
LA_E_5867382,1,ulaw,A08
LA_E_5867798,1,gsm,A11
LA_E_5867958,1,none,A10
LA_E_5867999,1,none,A09
LA_E_5868244,1,pstn,A16
LA_E_5868657,1,gsm,A13
LA_E_5868872,0,none,bonafide
LA_E_5868933,1,pstn,A08
LA_E_5869348,1,pstn,A11
LA_E_5869623,1,pstn,A10
LA_E_5869677,1,ulaw,A07
LA_E_5869787,0,pstn,bonafide
LA_E_5869795,1,g722,A17
LA_E_5870111,1,ulaw,A18
LA_E_5870152,1,g722,A15
LA_E_5870565,1,opus,A18
LA_E_5871016,1,ulaw,A18
LA_E_5871359,1,g722,A15
LA_E_5871381,1,g722,A19
LA_E_5871414,1,alaw,A19
LA_E_5871752,1,none,A09
LA_E_5872042,1,none,A07
LA_E_5872320,1,gsm,A13
LA_E_5872380,1,ulaw,A15
LA_E_5872870,0,pstn,bonafide
LA_E_5873231,1,gsm,A19
LA_E_5873712,1,g722,A16
LA_E_5875063,1,ulaw,A10
LA_E_5875414,1,none,A19
LA_E_5875749,1,none,A12
LA_E_5876629,1,ulaw,A08
LA_E_5876964,1,none,A19
LA_E_5877074,1,alaw,A17
LA_E_5877543,1,opus,A18
LA_E_5877838,1,ulaw,A15
LA_E_5878274,0,pstn,bonafide
LA_E_5879140,1,ulaw,A12
LA_E_5879184,1,ulaw,A17
LA_E_5879581,1,g722,A15
LA_E_5880152,1,ulaw,A07
LA_E_5880161,1,none,A15
LA_E_5880259,1,pstn,A18
LA_E_5880334,1,gsm,A15
LA_E_5880682,1,ulaw,A13
LA_E_5881293,1,gsm,A15
LA_E_5881310,1,gsm,A17
LA_E_5881519,1,alaw,A10
LA_E_5882146,1,gsm,A14
LA_E_5882158,1,none,A18
LA_E_5882422,1,none,A12
LA_E_5882742,1,ulaw,A09
LA_E_5882853,1,opus,A12
LA_E_5882885,1,none,A07
LA_E_5883013,1,gsm,A13
LA_E_5883120,1,gsm,A16
LA_E_5883547,1,alaw,A10
LA_E_5883871,1,pstn,A16
LA_E_5884393,1,none,A11
LA_E_5884523,1,alaw,A14
LA_E_5885002,1,ulaw,A10
LA_E_5886582,1,alaw,A13
LA_E_5886988,0,ulaw,bonafide
LA_E_5887280,1,none,A08
