arquivo,classe_binaria,codec,ataque
LA_E_5418135,1,opus,A16
LA_E_5419438,1,none,A12
LA_E_5419873,1,opus,A19
LA_E_5419987,1,ulaw,A16
LA_E_5420200,1,ulaw,A11
LA_E_5420946,1,gsm,A12
LA_E_5421147,1,pstn,A18
LA_E_5421278,1,none,A19
LA_E_5421441,1,g722,A12
LA_E_5421563,1,alaw,A16
LA_E_5421592,0,alaw,bonafide
LA_E_5421675,1,none,A13
LA_E_5422297,1,alaw,A18
LA_E_5422375,1,alaw,A09
LA_E_5422400,1,ulaw,A18
LA_E_5422883,1,alaw,A12
LA_E_5423282,1,ulaw,A13
LA_E_5423627,1,gsm,A14
LA_E_5423781,1,pstn,A18
LA_E_5423807,1,ulaw,A11
LA_E_5423809,1,gsm,A18
LA_E_5424735,1,alaw,A18
LA_E_5424851,1,ulaw,A17
LA_E_5425944,1,gsm,A14
LA_E_5426638,1,alaw,A19
LA_E_5427436,1,none,A13
LA_E_5427631,1,alaw,A19
LA_E_5427683,1,none,A18
LA_E_5427924,1,ulaw,A12
LA_E_5427994,1,alaw,A17
LA_E_5428030,1,gsm,A14
LA_E_5428365,1,gsm,A08
LA_E_5428397,1,none,A17
LA_E_5428634,0,g722,bonafide
LA_E_5428771,1,opus,A12
LA_E_5428878,1,opus,A13
LA_E_5429076,0,pstn,bonafide
LA_E_5429273,1,ulaw,A18
LA_E_5429755,1,ulaw,A10
LA_E_5429890,1,gsm,A10
LA_E_5430520,1,none,A12
LA_E_5431007,1,pstn,A13
LA_E_5431034,1,gsm,A15
LA_E_5431124,1,pstn,A17
LA_E_5431422,1,opus,A19
LA_E_5431684,1,opus,A12
LA_E_5431753,1,none,A09
LA_E_5431822,1,gsm,A19
LA_E_5432001,1,pstn,A09
LA_E_5432099,0,g722,bonafide
LA_E_5432155,1,gsm,A18
LA_E_5432444,1,pstn,A11
LA_E_5432882,1,alaw,A12
LA_E_5433102,0,none,bonafide
LA_E_5433199,1,alaw,A10
LA_E_5433222,1,none,A14
LA_E_5433406,1,ulaw,A11
LA_E_5433597,1,pstn,A18
LA_E_5434274,1,pstn,A16
LA_E_5434792,1,ulaw,A11
LA_E_5434988,0,none,bonafide
LA_E_5435236,1,opus,A17
LA_E_5435438,1,ulaw,A09
LA_E_5435567,1,opus,A07
LA_E_5435599,1,pstn,A10
LA_E_5435603,1,gsm,A13
LA_E_5436340,1,alaw,A11
LA_E_5436741,0,none,bonafide
LA_E_5437592,1,gsm,A10
LA_E_5437955,0,alaw,bonafide
LA_E_5438266,1,pstn,A13
LA_E_5438302,1,opus,A07
LA_E_5438430,1,gsm,A13
LA_E_5438628,1,g722,A18
LA_E_5438827,1,g722,A13
LA_E_5439015,1,opus,A11
LA_E_5439239,1,ulaw,A16
LA_E_5439395,1,ulaw,A11
LA_E_5439730,0,alaw,bonafide
LA_E_5440014,1,ulaw,A12
LA_E_5440094,1,ulaw,A09
LA_E_5440781,1,ulaw,A15
LA_E_5441323,1,alaw,A15
LA_E_5441526,1,alaw,A12
LA_E_5441568,1,g722,A08
LA_E_5442528,1,none,A07
LA_E_5443068,1,none,A16
LA_E_5443499,1,none,A18
LA_E_5443585,1,opus,A18
LA_E_5443746,1,none,A18
LA_E_5443941,1,gsm,A14
LA_E_5443994,1,ulaw,A08
LA_E_5444222,1,none,A14
LA_E_5444463,1,gsm,A08
LA_E_5444472,1,ulaw,A18
LA_E_5445433,1,none,A11
LA_E_5446961,1,none,A13
LA_E_5447344,1,g722,A15
LA_E_5447623,1,ulaw,A12
LA_E_5447672,1,g722,A11
LA_E_5448068,1,ulaw,A14
LA_E_5448121,1,ulaw,A19
LA_E_5448371,0,opus,bonafide
LA_E_5448934,1,g722,A17
LA_E_5449023,1,pstn,A14
LA_E_5449242,1,g722,A07
LA_E_5450130,1,alaw,A14
LA_E_5450168,1,opus,A09
LA_E_5450232,1,none,A18
LA_E_5450464,1,g722,A10
LA_E_5451134,1,alaw,A17
LA_E_5452576,1,none,A10
LA_E_5452904,1,gsm,A18
LA_E_5452949,1,none,A19
LA_E_5453175,1,ulaw,A07
LA_E_5453695,1,g722,A16
LA_E_5453722,0,none,bonafide
LA_E_5453808,1,alaw,A08
LA_E_5453868,1,alaw,A11
LA_E_5453945,1,ulaw,A13
LA_E_5453950,1,ulaw,A09
LA_E_5454878,0,g722,bonafide
LA_E_5455695,1,opus,A08
LA_E_5455796,1,alaw,A13
LA_E_5456172,1,opus,A13
LA_E_5456448,1,gsm,A09
LA_E_5456538,1,none,A19
LA_E_5456715,1,opus,A12
LA_E_5457510,1,gsm,A10
LA_E_5457520,1,none,A15
LA_E_5459506,1,alaw,A15
LA_E_5460017,1,opus,A14
LA_E_5460140,1,g722,A15
LA_E_5460280,1,none,A13
LA_E_5460317,1,pstn,A19
LA_E_5460333,1,gsm,A16
LA_E_5460666,1,gsm,A19
LA_E_5460806,1,ulaw,A07
LA_E_5461363,1,opus,A07
LA_E_5461483,1,pstn,A14
LA_E_5461521,1,ulaw,A11
LA_E_5461816,1,g722,A18
LA_E_5462037,1,gsm,A19
LA_E_5462386,1,pstn,A08
LA_E_5462833,1,gsm,A11
LA_E_5462894,1,opus,A10
LA_E_5463383,1,ulaw,A17
LA_E_5463481,1,pstn,A11
LA_E_5463541,1,g722,A16
LA_E_5463582,1,none,A08
LA_E_5463871,1,g722,A14
LA_E_5463951,0,alaw,bonafide
LA_E_5464661,1,alaw,A07
LA_E_5464840,1,gsm,A13
LA_E_5464888,0,pstn,bonafide
LA_E_5465081,1,ulaw,A11
LA_E_5465255,1,gsm,A10
LA_E_5465707,1,ulaw,A17
LA_E_5465997,1,gsm,A11
LA_E_5466759,1,alaw,A15
LA_E_5466916,1,opus,A09
LA_E_5467026,1,none,A14
LA_E_5467222,1,opus,A09
LA_E_5467944,1,g722,A14
LA_E_5468107,1,opus,A15
LA_E_5468473,1,none,A08
LA_E_5468825,1,ulaw,A09
LA_E_5468854,1,gsm,A16
LA_E_5469180,1,opus,A08
LA_E_5469321,1,gsm,A18
LA_E_5469598,1,opus,A10
LA_E_5469613,0,g722,bonafide
LA_E_5469860,0,g722,bonafide
LA_E_5470027,1,g722,A14
LA_E_5470124,0,ulaw,bonafide
LA_E_5470408,1,none,A15
LA_E_5470501,1,gsm,A15
LA_E_5470769,1,pstn,A10
LA_E_5471019,1,gsm,A13
LA_E_5471036,1,gsm,A16
LA_E_5471052,0,opus,bonafide
LA_E_5471244,1,none,A08
LA_E_5471328,1,gsm,A11
LA_E_5471787,1,gsm,A18
LA_E_5471897,1,opus,A11
LA_E_5472110,1,none,A10
LA_E_5472383,1,none,A08
LA_E_5472900,1,opus,A19
LA_E_5472931,1,ulaw,A08
LA_E_5473079,1,opus,A09
LA_E_5473312,1,ulaw,A07
LA_E_5473456,1,none,A11
LA_E_5473905,0,opus,bonafide
LA_E_5474199,1,none,A14
LA_E_5474442,1,pstn,A11
LA_E_5474467,1,none,A07
LA_E_5474477,1,gsm,A09
LA_E_5475272,1,none,A09
LA_E_5475488,1,ulaw,A09
LA_E_5475501,1,ulaw,A16
LA_E_5476444,1,gsm,A10
LA_E_5476821,1,gsm,A19
LA_E_5476978,1,alaw,A08
LA_E_5477881,1,gsm,A14
LA_E_5477982,1,pstn,A15
LA_E_5478117,1,ulaw,A14
LA_E_5478282,1,pstn,A13
LA_E_5479952,1,pstn,A07
LA_E_5480352,1,pstn,A13
LA_E_5480354,1,ulaw,A11
LA_E_5480486,1,g722,A19
LA_E_5480751,1,g722,A14
LA_E_5480782,1,g722,A16
LA_E_5481187,1,gsm,A18
LA_E_5481195,1,none,A16
LA_E_5481323,1,alaw,A15
LA_E_5481384,0,none,bonafide
LA_E_5481663,1,pstn,A19
LA_E_5481759,1,pstn,A16
LA_E_5481763,0,ulaw,bonafide
LA_E_5481862,1,g722,A12
LA_E_5481916,1,ulaw,A11
LA_E_5482225,1,none,A10
LA_E_5483354,1,gsm,A16
LA_E_5484098,1,gsm,A09
LA_E_5484326,1,opus,A15
LA_E_5484399,1,opus,A14
LA_E_5484421,1,none,A07
LA_E_5484721,1,none,A12
LA_E_5484998,0,opus,bonafide
LA_E_5485902,1,pstn,A10
LA_E_5486084,1,opus,A13
LA_E_5486208,1,opus,A09
LA_E_5486718,1,alaw,A10
LA_E_5487492,1,g722,A16
LA_E_5488305,1,ulaw,A16
LA_E_5488415,1,alaw,A14
LA_E_5489031,0,pstn,bonafide
LA_E_5489135,1,ulaw,A09
LA_E_5489214,0,gsm,bonafide
LA_E_5490229,1,g722,A14
LA_E_5490290,1,opus,A08
LA_E_5490369,1,none,A16
LA_E_5490465,0,pstn,bonafide
LA_E_5490503,0,pstn,bonafide
LA_E_5490617,1,opus,A16
LA_E_5490888,1,ulaw,A17
LA_E_5490994,1,gsm,A14
LA_E_5491055,1,gsm,A12
LA_E_5491346,1,pstn,A12
LA_E_5491462,1,ulaw,A12
LA_E_5491958,1,opus,A14
LA_E_5492974,1,none,A11
LA_E_5493128,0,ulaw,bonafide
LA_E_5493144,1,ulaw,A08
LA_E_5493389,1,pstn,A09
LA_E_5494047,1,gsm,A10
LA_E_5494122,1,g722,A18
LA_E_5495004,1,opus,A10
LA_E_5495082,1,alaw,A16
LA_E_5495346,1,g722,A09
LA_E_5495588,1,opus,A08
LA_E_5495617,1,g722,A19
LA_E_5495673,1,g722,A19
LA_E_5495716,0,alaw,bonafide
LA_E_5495835,1,g722,A11
LA_E_5496153,1,gsm,A15
LA_E_5496312,1,ulaw,A10
LA_E_5496318,1,alaw,A16
LA_E_5496341,1,none,A10
LA_E_5496581,1,ulaw,A10
LA_E_5496815,1,ulaw,A17
LA_E_5497370,1,g722,A18
LA_E_5497734,1,gsm,A17
LA_E_5498841,1,pstn,A09
LA_E_5498883,1,ulaw,A14
LA_E_5499636,1,pstn,A13
LA_E_5499667,1,gsm,A18
LA_E_5499756,1,pstn,A13
LA_E_5500272,0,g722,bonafide
LA_E_5500942,1,gsm,A10
LA_E_5501604,1,pstn,A12
LA_E_5501736,1,opus,A13
LA_E_5502790,1,pstn,A17
LA_E_5503007,0,opus,bonafide
LA_E_5503122,1,alaw,A10
LA_E_5503225,1,g722,A15
LA_E_5503339,1,ulaw,A10
LA_E_5504440,1,pstn,A16
LA_E_5504668,1,pstn,A15
LA_E_5504951,1,none,A10
LA_E_5505055,1,g722,A08
LA_E_5505256,1,alaw,A07
LA_E_5505312,1,none,A18
LA_E_5505370,1,alaw,A16
LA_E_5505443,0,ulaw,bonafide
LA_E_5505557,0,ulaw,bonafide
LA_E_5505760,1,none,A15
LA_E_5506612,1,g722,A16
LA_E_5506685,0,pstn,bonafide
LA_E_5507004,0,alaw,bonafide
LA_E_5507088,1,none,A19
LA_E_5507484,1,gsm,A11
LA_E_5507787,1,ulaw,A18
LA_E_5507984,1,alaw,A08
LA_E_5508119,1,gsm,A13
LA_E_5508373,1,pstn,A15
LA_E_5509107,1,gsm,A18
LA_E_5509127,1,opus,A11
LA_E_5509264,1,pstn,A16
LA_E_5509486,1,pstn,A09
LA_E_5510222,1,alaw,A19
LA_E_5510242,1,opus,A12
LA_E_5510365,0,g722,bonafide
LA_E_5510410,1,gsm,A10
LA_E_5510419,1,g722,A07
LA_E_5510728,1,opus,A10
LA_E_5511225,1,g722,A08
LA_E_5511410,1,alaw,A17
LA_E_5511450,1,ulaw,A11
LA_E_5511750,1,ulaw,A09
LA_E_5512283,1,ulaw,A17
LA_E_5512458,1,none,A19
LA_E_5512470,0,alaw,bonafide
LA_E_5512615,1,gsm,A18
LA_E_5512691,1,gsm,A18
LA_E_5513209,1,opus,A15
LA_E_5513222,1,opus,A11
LA_E_5513373,1,alaw,A16
LA_E_5513934,1,ulaw,A08
LA_E_5514253,1,opus,A12
LA_E_5514323,1,alaw,A07
LA_E_5514443,1,pstn,A16
LA_E_5514553,1,pstn,A09
LA_E_5515809,1,gsm,A19
LA_E_5516017,1,alaw,A15
LA_E_5516419,1,ulaw,A07
LA_E_5516446,0,opus,bonafide
LA_E_5516506,1,ulaw,A16
LA_E_5516591,1,alaw,A08
LA_E_5516992,1,pstn,A09
LA_E_5517242,1,g722,A12
LA_E_5517690,1,pstn,A15
LA_E_5517692,1,none,A07
LA_E_5518100,1,gsm,A07
LA_E_5519043,1,pstn,A14
LA_E_5519184,1,g722,A17
LA_E_5519526,1,opus,A08
LA_E_5519736,1,alaw,A07
LA_E_5520099,1,pstn,A16
LA_E_5520112,1,none,A17
LA_E_5520283,1,pstn,A17
LA_E_5520666,1,pstn,A14
LA_E_5520755,1,none,A17
LA_E_5520881,1,g722,A17
LA_E_5521177,1,gsm,A12
LA_E_5521286,1,alaw,A17
LA_E_5521340,0,none,bonafide
LA_E_5521715,1,pstn,A15
LA_E_5521830,1,alaw,A18
LA_E_5521905,1,alaw,A10
LA_E_5522021,1,ulaw,A11
LA_E_5522069,1,alaw,A08
LA_E_5522311,1,alaw,A11
LA_E_5522646,1,opus,A07
LA_E_5522878,1,g722,A17
LA_E_5523085,1,ulaw,A09
LA_E_5523111,0,none,bonafide
LA_E_5524346,1,ulaw,A16
LA_E_5524747,1,g722,A15
LA_E_5524894,1,opus,A07
LA_E_5524957,1,ulaw,A10
LA_E_5524969,1,gsm,A08
LA_E_5525065,1,pstn,A07
LA_E_5525746,1,none,A18
LA_E_5525764,1,alaw,A14
LA_E_5525869,1,g722,A08
LA_E_5525948,1,pstn,A19
LA_E_5526027,1,gsm,A16
LA_E_5526130,1,none,A16
LA_E_5526211,1,g722,A13
LA_E_5526221,1,opus,A16
LA_E_5526370,1,opus,A07
LA_E_5526571,0,none,bonafide
LA_E_5526579,1,ulaw,A14
LA_E_5526631,1,opus,A10
LA_E_5526995,1,g722,A12
LA_E_5527109,1,g722,A17
LA_E_5527225,1,gsm,A10
LA_E_5527395,1,ulaw,A16
LA_E_5527561,1,g722,A19
LA_E_5527815,1,g722,A15
LA_E_5528424,1,alaw,A17
LA_E_5528852,1,gsm,A19
LA_E_5528912,1,gsm,A12
LA_E_5529044,1,gsm,A18
LA_E_5529584,1,none,A13
LA_E_5529883,1,g722,A14
LA_E_5530142,1,opus,A08
LA_E_5530409,1,none,A07
LA_E_5530866,1,ulaw,A17
LA_E_5531000,1,pstn,A08
LA_E_5531039,1,gsm,A11
LA_E_5531510,1,pstn,A19
LA_E_5531552,1,g722,A08
LA_E_5531821,1,none,A09
LA_E_5531940,1,ulaw,A16
LA_E_5532204,1,pstn,A15
LA_E_5532210,1,opus,A10
LA_E_5532474,1,none,A08
LA_E_5532851,1,none,A15
LA_E_5533177,1,ulaw,A11
LA_E_5533360,1,ulaw,A14
LA_E_5533628,1,pstn,A12
LA_E_5534193,1,opus,A13
LA_E_5534249,1,none,A09
LA_E_5535051,1,alaw,A14
LA_E_5535409,1,ulaw,A11
LA_E_5535429,1,none,A08
LA_E_5535599,0,gsm,bonafide
LA_E_5535652,1,gsm,A16
LA_E_5536217,1,opus,A18
LA_E_5536516,1,alaw,A11
LA_E_5536991,1,ulaw,A12
LA_E_5537068,1,pstn,A18
LA_E_5537327,1,none,A14
LA_E_5537638,1,opus,A15
LA_E_5538721,1,ulaw,A19
LA_E_5538751,1,ulaw,A09
LA_E_5538827,1,alaw,A12
LA_E_5538859,1,none,A09
LA_E_5539045,1,none,A17
LA_E_5539226,1,alaw,A10
LA_E_5539481,1,ulaw,A08
LA_E_5539914,1,gsm,A13
LA_E_5540137,1,g722,A07
LA_E_5540312,1,pstn,A17
LA_E_5540340,1,opus,A16
LA_E_5540797,1,gsm,A07
LA_E_5541002,1,g722,A09
LA_E_5541055,1,gsm,A11
LA_E_5541127,1,gsm,A14
LA_E_5541396,1,none,A15
LA_E_5541564,1,gsm,A08
LA_E_5541934,1,alaw,A16
LA_E_5542200,1,opus,A13
LA_E_5543173,1,ulaw,A19
LA_E_5543191,1,ulaw,A16
LA_E_5543792,1,opus,A16
LA_E_5543976,1,gsm,A10
LA_E_5544041,1,ulaw,A15
LA_E_5544172,1,none,A15
LA_E_5544426,1,ulaw,A09
LA_E_5544526,1,pstn,A08
LA_E_5545282,1,g722,A15
LA_E_5545324,1,ulaw,A19
LA_E_5545377,1,alaw,A12
LA_E_5545423,1,opus,A12
LA_E_5545451,1,ulaw,A08
LA_E_5546311,1,opus,A10
LA_E_5546810,1,gsm,A08
LA_E_5548013,1,none,A18
LA_E_5548587,1,g722,A16
LA_E_5549124,1,ulaw,A17
LA_E_5549268,0,gsm,bonafide
LA_E_5549467,1,alaw,A19
LA_E_5549699,1,opus,A12
LA_E_5549757,1,gsm,A12
LA_E_5549780,1,pstn,A11
LA_E_5549912,1,gsm,A09
LA_E_5550029,1,pstn,A12
LA_E_5550050,1,opus,A10
LA_E_5550134,1,ulaw,A12
LA_E_5551005,1,opus,A09
LA_E_5551756,1,g722,A16
LA_E_5552671,1,ulaw,A10
LA_E_5552781,1,opus,A13
LA_E_5552954,1,gsm,A14
LA_E_5553347,1,g722,A13
LA_E_5553436,1,gsm,A08
LA_E_5554027,1,alaw,A15
LA_E_5554033,1,opus,A13
LA_E_5554519,1,none,A11
LA_E_5554597,1,opus,A16
LA_E_5554869,1,opus,A10
LA_E_5556034,1,gsm,A18
LA_E_5556173,1,none,A09
LA_E_5556323,1,none,A16
LA_E_5557160,1,alaw,A07
LA_E_5557162,0,gsm,bonafide
LA_E_5557226,1,ulaw,A17
LA_E_5557342,1,none,A07
LA_E_5557408,1,pstn,A16
LA_E_5557863,1,none,A16
LA_E_5558048,1,none,A09
LA_E_5558065,1,ulaw,A09
LA_E_5558459,1,gsm,A12
LA_E_5558657,1,alaw,A15
LA_E_5558935,1,ulaw,A11
LA_E_5559439,1,alaw,A17
LA_E_5559606,1,opus,A16
LA_E_5560149,1,gsm,A08
LA_E_5560381,1,g722,A13
LA_E_5560505,1,opus,A13
LA_E_5560541,1,pstn,A17
LA_E_5560898,1,pstn,A19
LA_E_5561257,1,ulaw,A12
LA_E_5561513,1,alaw,A19
LA_E_5561716,1,g722,A09
LA_E_5561737,1,gsm,A18
LA_E_5561959,1,pstn,A10
LA_E_5562056,1,ulaw,A14
LA_E_5563281,1,opus,A19
LA_E_5563297,1,pstn,A11
LA_E_5563313,0,opus,bonafide
LA_E_5563329,1,none,A17
LA_E_5563455,1,none,A19
LA_E_5563526,1,gsm,A19
LA_E_5563566,1,ulaw,A18
LA_E_5563597,1,ulaw,A11
LA_E_5563837,1,opus,A16
LA_E_5564159,1,gsm,A14
LA_E_5564275,1,alaw,A15
LA_E_5564407,1,pstn,A09
LA_E_5564577,1,opus,A12
LA_E_5565126,1,g722,A16
LA_E_5565342,1,opus,A12
LA_E_5565396,0,opus,bonafide
LA_E_5566102,1,ulaw,A17
LA_E_5566195,0,ulaw,bonafide
LA_E_5566596,1,opus,A19
LA_E_5567073,1,pstn,A07
LA_E_5567550,1,none,A18
LA_E_5567958,1,opus,A18
LA_E_5568062,1,g722,A11
LA_E_5568231,1,ulaw,A10
LA_E_5568516,1,opus,A10
LA_E_5568575,1,g722,A19
LA_E_5568889,1,g722,A11
LA_E_5569098,1,gsm,A19
LA_E_5569800,1,gsm,A07
LA_E_5570001,1,gsm,A12
LA_E_5570055,1,alaw,A10
LA_E_5570618,1,gsm,A09
LA_E_5570724,1,opus,A11
LA_E_5570838,1,alaw,A13
LA_E_5570882,1,alaw,A15
LA_E_5571348,1,g722,A11
LA_E_5571618,1,opus,A12
LA_E_5571665,1,opus,A15
LA_E_5571846,1,none,A11
LA_E_5572222,1,gsm,A08
LA_E_5572339,1,none,A16
LA_E_5572740,1,none,A18
LA_E_5572968,1,none,A08
LA_E_5573724,1,none,A17
LA_E_5573745,1,gsm,A10
LA_E_5573825,1,gsm,A11
LA_E_5573928,1,none,A17
LA_E_5574439,1,gsm,A17
LA_E_5574481,1,none,A09
LA_E_5574812,1,gsm,A17
LA_E_5575209,1,ulaw,A07
LA_E_5575421,1,opus,A19
LA_E_5575672,1,ulaw,A19
LA_E_5576214,1,none,A13
LA_E_5576243,1,gsm,A09
LA_E_5576246,1,ulaw,A11
LA_E_5576259,1,opus,A17
LA_E_5576394,1,pstn,A18
LA_E_5576399,1,none,A13
LA_E_5576667,1,none,A08
LA_E_5576678,1,opus,A07
LA_E_5576754,1,none,A13
LA_E_5577019,1,ulaw,A18
LA_E_5577584,1,none,A16
LA_E_5578325,1,none,A07
LA_E_5578573,1,alaw,A07
LA_E_5578853,1,gsm,A08
LA_E_5579426,1,g722,A15
LA_E_5579820,1,g722,A09
LA_E_5579978,1,opus,A15
LA_E_5580538,1,none,A07
LA_E_5580555,1,opus,A12
LA_E_5580938,1,g722,A07
LA_E_5581810,1,gsm,A11
LA_E_5582122,1,alaw,A13
LA_E_5582409,1,g722,A15
LA_E_5582604,1,alaw,A10
LA_E_5582835,1,none,A13
LA_E_5582879,1,g722,A11
LA_E_5582907,1,gsm,A08
LA_E_5583104,1,gsm,A16
LA_E_5583119,1,none,A16
LA_E_5583720,1,gsm,A19
LA_E_5584297,1,g722,A10
LA_E_5584371,1,g722,A08
LA_E_5584576,1,pstn,A15
LA_E_5585142,1,alaw,A09
LA_E_5585300,1,g722,A11
LA_E_5585435,1,none,A19
LA_E_5585600,1,opus,A12
LA_E_5585765,1,ulaw,A11
LA_E_5586993,1,none,A10
LA_E_5587220,1,pstn,A11
LA_E_5587346,1,gsm,A10
LA_E_5587491,1,ulaw,A10
LA_E_5588312,0,ulaw,bonafide
LA_E_5588397,1,pstn,A19
LA_E_5589336,1,g722,A14
LA_E_5589506,1,opus,A08
LA_E_5589718,0,ulaw,bonafide
LA_E_5591117,1,alaw,A16
LA_E_5591201,1,opus,A19
LA_E_5591714,0,opus,bonafide
LA_E_5591744,1,opus,A08
LA_E_5591909,1,none,A14
LA_E_5592008,1,g722,A14
LA_E_5592374,1,ulaw,A17
LA_E_5592729,1,g722,A07
LA_E_5592806,1,pstn,A11
LA_E_5593027,1,g722,A16
LA_E_5593325,1,opus,A07
LA_E_5593362,1,alaw,A12
LA_E_5593441,1,none,A08
LA_E_5594045,1,g722,A18
LA_E_5594114,0,none,bonafide
LA_E_5594897,1,none,A15
LA_E_5595263,1,ulaw,A07
LA_E_5595381,0,ulaw,bonafide
LA_E_5595829,0,alaw,bonafide
LA_E_5596057,1,opus,A12
LA_E_5596431,1,gsm,A14
LA_E_5596528,1,opus,A14
LA_E_5596583,1,alaw,A10
LA_E_5596634,1,ulaw,A19
LA_E_5597299,1,none,A12
LA_E_5597512,1,ulaw,A07
LA_E_5597580,1,ulaw,A13
LA_E_5597702,1,ulaw,A10
LA_E_5598551,1,none,A19
LA_E_5598660,1,opus,A08
LA_E_5599056,1,opus,A16
LA_E_5599571,1,pstn,A13
LA_E_5600180,1,opus,A14
LA_E_5600766,1,none,A16
LA_E_5601219,1,ulaw,A19
LA_E_5601230,1,ulaw,A19
LA_E_5601276,1,ulaw,A17
LA_E_5601497,1,gsm,A17
LA_E_5601593,1,alaw,A19
LA_E_5601619,1,gsm,A17
LA_E_5602096,1,none,A15
LA_E_5602516,1,pstn,A14
LA_E_5602575,1,alaw,A10
LA_E_5602849,1,opus,A17
LA_E_5603414,1,gsm,A11
LA_E_5603550,1,g722,A14
LA_E_5603580,1,gsm,A10
LA_E_5603881,1,ulaw,A13
LA_E_5604331,1,gsm,A14
LA_E_5604405,1,opus,A07
LA_E_5605342,1,gsm,A12
LA_E_5605575,1,ulaw,A18
LA_E_5605716,1,ulaw,A13
LA_E_5605844,0,alaw,bonafide
LA_E_5605945,1,pstn,A18
LA_E_5606029,1,g722,A11
LA_E_5606155,0,gsm,bonafide
LA_E_5606803,1,ulaw,A16
LA_E_5606909,1,opus,A15
LA_E_5608453,1,opus,A13
LA_E_5608473,1,gsm,A08
LA_E_5608878,1,opus,A18
LA_E_5608916,1,pstn,A09
LA_E_5609432,1,g722,A10
LA_E_5609503,1,pstn,A13
LA_E_5610068,1,alaw,A13
LA_E_5610212,1,gsm,A12
LA_E_5610360,0,opus,bonafide
LA_E_5611035,1,alaw,A11
LA_E_5611773,1,g722,A10
LA_E_5612105,1,ulaw,A10
LA_E_5612348,1,opus,A09
LA_E_5612408,1,alaw,A10
LA_E_5613476,1,gsm,A12
LA_E_5613610,1,none,A10
LA_E_5613655,1,pstn,A14
LA_E_5613657,1,none,A18
LA_E_5613721,1,ulaw,A16
LA_E_5614350,1,none,A13
LA_E_5614383,1,opus,A08
LA_E_5614639,1,pstn,A17
LA_E_5615576,1,alaw,A11
LA_E_5615704,1,g722,A10
LA_E_5615758,1,alaw,A12
LA_E_5616954,0,pstn,bonafide
LA_E_5616965,1,opus,A14
LA_E_5617082,1,none,A13
LA_E_5617227,1,pstn,A19
LA_E_5617385,1,none,A11
LA_E_5617532,1,gsm,A14
LA_E_5618056,1,gsm,A15
LA_E_5618538,1,gsm,A07
LA_E_5619634,1,alaw,A14
LA_E_5619909,1,pstn,A15
LA_E_5620208,1,g722,A19
LA_E_5620222,1,none,A07
LA_E_5620281,1,opus,A14
LA_E_5620318,1,none,A11
LA_E_5620382,1,gsm,A13
LA_E_5620393,1,ulaw,A19
LA_E_5620425,1,ulaw,A08
LA_E_5620883,1,none,A12
LA_E_5620974,1,opus,A15
LA_E_5621400,1,none,A10
LA_E_5622245,1,none,A12
LA_E_5622435,1,gsm,A17
LA_E_5622737,1,opus,A15
LA_E_5622973,1,alaw,A10
LA_E_5623344,1,ulaw,A14
LA_E_5623400,1,alaw,A17
LA_E_5623897,1,none,A07
LA_E_5624081,1,opus,A18
LA_E_5624439,0,opus,bonafide
LA_E_5624553,1,pstn,A07
LA_E_5625257,1,alaw,A18
LA_E_5625633,1,pstn,A10
LA_E_5625635,1,gsm,A09
LA_E_5625723,0,none,bonafide
LA_E_5625746,1,opus,A11
LA_E_5626017,1,gsm,A16
LA_E_5626589,1,gsm,A17
LA_E_5626598,1,gsm,A13
LA_E_5626962,1,alaw,A13
LA_E_5627284,1,pstn,A07
LA_E_5627352,1,g722,A19
LA_E_5627698,1,pstn,A11
LA_E_5627732,1,opus,A07
LA_E_5628357,1,opus,A14
LA_E_5628522,1,opus,A08
LA_E_5629132,0,gsm,bonafide
LA_E_5629264,1,pstn,A17
LA_E_5630142,0,g722,bonafide
LA_E_5630552,1,gsm,A15
LA_E_5631521,1,alaw,A07
LA_E_5631705,1,ulaw,A07
LA_E_5632523,1,none,A11
LA_E_5633253,1,g722,A12
LA_E_5633446,1,opus,A07
LA_E_5634330,1,opus,A07
LA_E_5635417,1,gsm,A16
LA_E_5636141,1,ulaw,A11
LA_E_5636310,0,opus,bonafide
LA_E_5637405,1,ulaw,A15
LA_E_5637626,1,g722,A16
LA_E_5637833,1,g722,A10
LA_E_5638274,1,gsm,A08
LA_E_5638665,1,gsm,A16
LA_E_5638748,0,gsm,bonafide
LA_E_5638830,1,none,A18
LA_E_5638834,1,opus,A19
LA_E_5639451,1,alaw,A14
LA_E_5639576,0,gsm,bonafide
LA_E_5640299,1,pstn,A14
LA_E_5640312,1,gsm,A09
LA_E_5640627,1,none,A11
LA_E_5641065,1,opus,A12
LA_E_5641710,1,opus,A19
LA_E_5641713,1,opus,A09
LA_E_5642942,1,alaw,A19
LA_E_5643015,0,pstn,bonafide
LA_E_5643178,1,g722,A10
LA_E_5643292,1,opus,A07
LA_E_5643710,1,gsm,A15
LA_E_5644209,1,ulaw,A11
LA_E_5644344,1,gsm,A16
LA_E_5644700,1,gsm,A12
LA_E_5644825,1,gsm,A13
LA_E_5644990,1,opus,A13
LA_E_5645063,1,pstn,A11
LA_E_5645384,1,alaw,A14
LA_E_5645385,1,opus,A12
LA_E_5645666,1,pstn,A18
LA_E_5645937,1,alaw,A08
LA_E_5646176,1,ulaw,A17
LA_E_5646835,1,opus,A13
LA_E_5647207,1,pstn,A13
