arquivo,particao_interna
LA_E_4398733,treino_interno
LA_E_4398840,treino_interno
LA_E_4399138,treino_interno
LA_E_4399821,treino_interno
LA_E_4400427,early_stopping
LA_E_4400772,treino_interno
LA_E_4400876,treino_interno
LA_E_4401050,treino_interno
LA_E_4402011,treino_interno
LA_E_4402161,treino_interno
LA_E_4402617,treino_interno
LA_E_4402787,treino_interno
LA_E_4402918,treino_interno
LA_E_4403008,treino_interno
LA_E_4403069,treino_interno
LA_E_4403780,treino_interno
LA_E_4404382,treino_interno
LA_E_4404417,treino_interno
LA_E_4404430,treino_interno
LA_E_4404450,treino_interno
LA_E_4404542,treino_interno
LA_E_4404713,treino_interno
LA_E_4404967,treino_interno
LA_E_4404991,treino_interno
LA_E_4405044,treino_interno
LA_E_4405155,treino_interno
LA_E_4405535,treino_interno
LA_E_4405577,treino_interno
LA_E_4406128,treino_interno
LA_E_4406243,treino_interno
LA_E_4406266,treino_interno
LA_E_4406308,treino_interno
LA_E_4406977,treino_interno
LA_E_4407154,treino_interno
LA_E_4407393,treino_interno
LA_E_4407402,treino_interno
LA_E_4407440,treino_interno
LA_E_4407599,treino_interno
LA_E_4407770,treino_interno
LA_E_4407835,treino_interno
LA_E_4407883,treino_interno
LA_E_4407997,treino_interno
LA_E_4408009,treino_interno
LA_E_4408016,treino_interno
LA_E_4408113,treino_interno
LA_E_4408145,treino_interno
LA_E_4408219,treino_interno
LA_E_4408466,treino_interno
LA_E_4408775,treino_interno
LA_E_4409194,treino_interno
LA_E_4409370,early_stopping
LA_E_4409671,treino_interno
LA_E_4409879,treino_interno
LA_E_4410608,early_stopping
LA_E_4410833,treino_interno
LA_E_4411350,treino_interno
LA_E_4411437,treino_interno
LA_E_4411511,early_stopping
LA_E_4411819,early_stopping
LA_E_4411905,early_stopping
LA_E_4412271,early_stopping
LA_E_4412616,treino_interno
LA_E_4413789,treino_interno
LA_E_4413839,treino_interno
LA_E_4414013,treino_interno
LA_E_4414414,treino_interno
LA_E_4414475,treino_interno
LA_E_4414715,treino_interno
LA_E_4414780,treino_interno
LA_E_4415088,treino_interno
LA_E_4415623,treino_interno
LA_E_4415769,treino_interno
LA_E_4416073,treino_interno
LA_E_4416717,treino_interno
LA_E_4416816,treino_interno
LA_E_4416969,early_stopping
LA_E_4417094,treino_interno
LA_E_4417321,treino_interno
LA_E_4417383,treino_interno
LA_E_4417448,treino_interno
LA_E_4417828,treino_interno
LA_E_4418258,treino_interno
LA_E_4418861,treino_interno
LA_E_4419444,treino_interno
LA_E_4420021,treino_interno
LA_E_4420054,treino_interno
LA_E_4420144,treino_interno
LA_E_4420238,treino_interno
LA_E_4420370,treino_interno
LA_E_4420684,treino_interno
LA_E_4420792,treino_interno
LA_E_4420942,early_stopping
LA_E_4421477,treino_interno
LA_E_4421653,treino_interno
LA_E_4421659,treino_interno
LA_E_4422042,treino_interno
LA_E_4422359,treino_interno
LA_E_4422408,treino_interno
LA_E_4422435,treino_interno
LA_E_4422679,treino_interno
LA_E_4422988,treino_interno
LA_E_4423114,treino_interno
LA_E_4423305,treino_interno
LA_E_4423358,treino_interno
LA_E_4423425,treino_interno
LA_E_4423545,treino_interno
LA_E_4423776,treino_interno
LA_E_4423912,treino_interno
LA_E_4423995,treino_interno
LA_E_4424225,treino_interno
LA_E_4424258,treino_interno
LA_E_4424502,treino_interno
LA_E_4424731,treino_interno
LA_E_4424999,treino_interno
LA_E_4425011,treino_interno
LA_E_4425337,treino_interno
LA_E_4425450,treino_interno
LA_E_4425792,early_stopping
LA_E_4425979,treino_interno
LA_E_4425981,treino_interno
LA_E_4426723,treino_interno
LA_E_4426747,early_stopping
LA_E_4426876,treino_interno
LA_E_4427095,treino_interno
LA_E_4427837,treino_interno
LA_E_4427943,treino_interno
LA_E_4428756,treino_interno
LA_E_4429287,treino_interno
LA_E_4430562,treino_interno
LA_E_4430982,treino_interno
LA_E_4431345,treino_interno
LA_E_4431775,treino_interno
LA_E_4431905,treino_interno
LA_E_4432086,treino_interno
LA_E_4432157,treino_interno
LA_E_4432246,early_stopping
LA_E_4432428,early_stopping
LA_E_4432533,treino_interno
LA_E_4433172,treino_interno
LA_E_4433240,treino_interno
LA_E_4433310,treino_interno
LA_E_4433652,treino_interno
LA_E_4434120,treino_interno
LA_E_4434352,treino_interno
LA_E_4434840,treino_interno
LA_E_4435484,treino_interno
LA_E_4436215,treino_interno
LA_E_4436267,treino_interno
LA_E_4436415,treino_interno
LA_E_4437401,treino_interno
LA_E_4437722,treino_interno
LA_E_4437812,treino_interno
LA_E_4438091,treino_interno
LA_E_4438144,treino_interno
LA_E_4438263,treino_interno
LA_E_4438330,treino_interno
LA_E_4438684,treino_interno
LA_E_4438740,treino_interno
LA_E_4438912,treino_interno
LA_E_4440219,treino_interno
LA_E_4440535,treino_interno
LA_E_4440705,treino_interno
LA_E_4441157,treino_interno
LA_E_4441466,treino_interno
LA_E_4441520,treino_interno
LA_E_4441675,early_stopping
LA_E_4441973,treino_interno
LA_E_4443546,treino_interno
LA_E_4444351,treino_interno
LA_E_4444459,treino_interno
LA_E_4444726,treino_interno
LA_E_4444995,treino_interno
LA_E_4445386,treino_interno
LA_E_4446045,early_stopping
LA_E_4446227,treino_interno
LA_E_4446488,treino_interno
LA_E_4446506,treino_interno
LA_E_4446624,treino_interno
LA_E_4446775,treino_interno
LA_E_4446920,treino_interno
LA_E_4447043,treino_interno
LA_E_4447610,treino_interno
LA_E_4448028,treino_interno
LA_E_4448193,treino_interno
LA_E_4448692,treino_interno
LA_E_4448818,treino_interno
LA_E_4448833,treino_interno
LA_E_4449333,treino_interno
LA_E_4449992,early_stopping
LA_E_4450116,treino_interno
LA_E_4450514,treino_interno
LA_E_4450797,treino_interno
LA_E_4452194,treino_interno
LA_E_4453480,treino_interno
LA_E_4453555,treino_interno
LA_E_4454000,treino_interno
LA_E_4454171,treino_interno
LA_E_4454242,treino_interno
LA_E_4454666,treino_interno
LA_E_4455472,treino_interno
LA_E_4455736,treino_interno
LA_E_4455794,treino_interno
LA_E_4456131,treino_interno
LA_E_4456400,treino_interno
LA_E_4456421,treino_interno
LA_E_4456685,treino_interno
LA_E_4457336,early_stopping
LA_E_4457592,treino_interno
LA_E_4457699,treino_interno
LA_E_4457930,treino_interno
LA_E_4457992,treino_interno
LA_E_4459386,treino_interno
LA_E_4459394,treino_interno
LA_E_4459659,treino_interno
LA_E_4459686,treino_interno
LA_E_4460231,treino_interno
LA_E_4460669,treino_interno
LA_E_4460715,treino_interno
LA_E_4460881,early_stopping
LA_E_4461261,treino_interno
LA_E_4461375,early_stopping
LA_E_4461572,treino_interno
LA_E_4462689,treino_interno
LA_E_4463318,treino_interno
LA_E_4463595,treino_interno
LA_E_4463644,treino_interno
LA_E_4463655,treino_interno
LA_E_4463877,treino_interno
LA_E_4463982,treino_interno
LA_E_4464263,treino_interno
LA_E_4464283,early_stopping
LA_E_4464545,treino_interno
LA_E_4465063,treino_interno
LA_E_4465493,treino_interno
LA_E_4465905,treino_interno
LA_E_4465923,treino_interno
LA_E_4466048,treino_interno
LA_E_4466073,treino_interno
LA_E_4466267,treino_interno
LA_E_4466300,treino_interno
LA_E_4466787,treino_interno
LA_E_4466925,treino_interno
LA_E_4467614,treino_interno
LA_E_4467744,treino_interno
LA_E_4467775,treino_interno
LA_E_4468171,treino_interno
LA_E_4469326,treino_interno
LA_E_4469357,treino_interno
LA_E_4469372,treino_interno
LA_E_4469660,treino_interno
LA_E_4469936,early_stopping
LA_E_4470090,early_stopping
LA_E_4470266,treino_interno
LA_E_4471057,treino_interno
LA_E_4471138,treino_interno
LA_E_4472439,treino_interno
LA_E_4472518,treino_interno
LA_E_4472862,treino_interno
LA_E_4472887,treino_interno
LA_E_4473167,treino_interno
LA_E_4473472,early_stopping
LA_E_4473499,treino_interno
LA_E_4473529,treino_interno
LA_E_4473636,early_stopping
LA_E_4474372,treino_interno
LA_E_4474463,treino_interno
LA_E_4475078,treino_interno
LA_E_4475627,treino_interno
LA_E_4475744,treino_interno
LA_E_4475792,treino_interno
LA_E_4476009,treino_interno
LA_E_4476249,treino_interno
LA_E_4476384,treino_interno
LA_E_4476628,treino_interno
LA_E_4477060,treino_interno
LA_E_4477130,treino_interno
LA_E_4477447,early_stopping
LA_E_4477536,treino_interno
LA_E_4477803,treino_interno
LA_E_4477827,treino_interno
LA_E_4478353,treino_interno
LA_E_4478517,treino_interno
LA_E_4478520,treino_interno
LA_E_4479540,treino_interno
LA_E_4479986,treino_interno
LA_E_4480353,treino_interno
LA_E_4480687,treino_interno
LA_E_4480956,treino_interno
LA_E_4481123,treino_interno
LA_E_4481275,early_stopping
LA_E_4481370,treino_interno
LA_E_4481498,treino_interno
LA_E_4481880,treino_interno
LA_E_4481903,treino_interno
LA_E_4481964,treino_interno
LA_E_4482107,treino_interno
LA_E_4482130,treino_interno
LA_E_4482297,treino_interno
LA_E_4482509,treino_interno
LA_E_4482680,treino_interno
LA_E_4482753,treino_interno
LA_E_4484093,treino_interno
LA_E_4484837,treino_interno
LA_E_4484888,treino_interno
LA_E_4485389,treino_interno
LA_E_4485724,treino_interno
LA_E_4485945,treino_interno
LA_E_4486526,treino_interno
LA_E_4486687,treino_interno
LA_E_4487065,treino_interno
LA_E_4487066,treino_interno
LA_E_4487568,treino_interno
LA_E_4487636,treino_interno
LA_E_4487691,treino_interno
LA_E_4487726,treino_interno
LA_E_4487926,treino_interno
LA_E_4488022,treino_interno
LA_E_4488378,treino_interno
LA_E_4488389,treino_interno
LA_E_4489955,treino_interno
LA_E_4490148,treino_interno
LA_E_4490581,treino_interno
LA_E_4490650,treino_interno
LA_E_4490686,treino_interno
LA_E_4490733,treino_interno
LA_E_4491160,treino_interno
LA_E_4491329,treino_interno
LA_E_4491857,treino_interno
LA_E_4492617,treino_interno
LA_E_4492628,treino_interno
LA_E_4492652,treino_interno
LA_E_4494029,treino_interno
LA_E_4494409,treino_interno
LA_E_4495032,treino_interno
LA_E_4495261,treino_interno
LA_E_4495903,early_stopping
LA_E_4495907,treino_interno
LA_E_4497188,treino_interno
LA_E_4498059,treino_interno
LA_E_4498373,treino_interno
LA_E_4498566,treino_interno
LA_E_4498612,early_stopping
LA_E_4498770,treino_interno
LA_E_4499179,treino_interno
LA_E_4499235,treino_interno
LA_E_4499269,treino_interno
LA_E_4499433,treino_interno
LA_E_4499588,treino_interno
LA_E_4499849,treino_interno
LA_E_4500282,treino_interno
LA_E_4500408,treino_interno
LA_E_4500447,early_stopping
LA_E_4500649,treino_interno
LA_E_4500739,treino_interno
LA_E_4500873,treino_interno
LA_E_4500921,treino_interno
LA_E_4501083,treino_interno
LA_E_4501247,treino_interno
LA_E_4501383,treino_interno
LA_E_4501421,treino_interno
LA_E_4501987,treino_interno
LA_E_4502027,treino_interno
LA_E_4502577,treino_interno
LA_E_4502911,treino_interno
LA_E_4502993,treino_interno
LA_E_4503365,treino_interno
LA_E_4503536,early_stopping
LA_E_4503694,treino_interno
LA_E_4504312,treino_interno
LA_E_4504555,early_stopping
LA_E_4504560,treino_interno
LA_E_4504610,treino_interno
LA_E_4505353,treino_interno
LA_E_4505750,treino_interno
LA_E_4505780,treino_interno
LA_E_4505830,treino_interno
LA_E_4506195,treino_interno
LA_E_4506368,treino_interno
LA_E_4506397,treino_interno
LA_E_4506801,treino_interno
LA_E_4506944,treino_interno
LA_E_4506973,treino_interno
LA_E_4507218,treino_interno
LA_E_4507846,treino_interno
LA_E_4507987,treino_interno
LA_E_4508002,treino_interno
LA_E_4508808,treino_interno
LA_E_4508882,early_stopping
LA_E_4509178,treino_interno
LA_E_4509740,treino_interno
LA_E_4510139,treino_interno
LA_E_4510444,treino_interno
LA_E_4510488,treino_interno
LA_E_4511746,treino_interno
LA_E_4511764,early_stopping
LA_E_4511946,treino_interno
LA_E_4511998,treino_interno
LA_E_4512063,treino_interno
LA_E_4512474,treino_interno
LA_E_4512658,early_stopping
LA_E_4512712,treino_interno
LA_E_4512878,treino_interno
LA_E_4513010,treino_interno
LA_E_4513210,treino_interno
LA_E_4513935,treino_interno
LA_E_4514243,treino_interno
LA_E_4514742,treino_interno
LA_E_4514782,treino_interno
LA_E_4515080,treino_interno
LA_E_4515625,treino_interno
LA_E_4515792,treino_interno
LA_E_4516160,treino_interno
LA_E_4516263,treino_interno
LA_E_4516833,treino_interno
LA_E_4517705,early_stopping
LA_E_4517739,treino_interno
LA_E_4518255,early_stopping
LA_E_4518293,treino_interno
LA_E_4518332,treino_interno
LA_E_4518646,early_stopping
LA_E_4518798,treino_interno
LA_E_4518889,early_stopping
LA_E_4519068,treino_interno
LA_E_4519216,early_stopping
LA_E_4519260,treino_interno
LA_E_4519568,treino_interno
LA_E_4519720,treino_interno
LA_E_4519732,early_stopping
LA_E_4519874,treino_interno
LA_E_4519986,treino_interno
LA_E_4520002,treino_interno
LA_E_4520602,treino_interno
LA_E_4520616,early_stopping
LA_E_4520667,treino_interno
LA_E_4520940,treino_interno
LA_E_4521742,treino_interno
LA_E_4521845,treino_interno
LA_E_4521872,treino_interno
LA_E_4521980,treino_interno
LA_E_4521992,treino_interno
LA_E_4522025,early_stopping
LA_E_4522590,treino_interno
LA_E_4522613,treino_interno
LA_E_4522856,treino_interno
LA_E_4523106,treino_interno
LA_E_4523442,early_stopping
LA_E_4523574,treino_interno
LA_E_4523670,treino_interno
LA_E_4523920,treino_interno
LA_E_4524023,early_stopping
LA_E_4524177,treino_interno
LA_E_4524468,treino_interno
LA_E_4524536,treino_interno
LA_E_4524806,treino_interno
LA_E_4525651,treino_interno
LA_E_4525706,early_stopping
LA_E_4526232,treino_interno
LA_E_4526426,treino_interno
LA_E_4526461,treino_interno
LA_E_4526520,treino_interno
LA_E_4526921,treino_interno
LA_E_4527370,treino_interno
LA_E_4528044,treino_interno
LA_E_4528592,treino_interno
LA_E_4529265,treino_interno
LA_E_4529477,treino_interno
LA_E_4529483,early_stopping
LA_E_4529513,treino_interno
LA_E_4529795,treino_interno
LA_E_4529825,treino_interno
LA_E_4530101,treino_interno
LA_E_4530514,treino_interno
LA_E_4530698,treino_interno
LA_E_4531551,treino_interno
LA_E_4531631,early_stopping
LA_E_4531838,treino_interno
LA_E_4531920,treino_interno
LA_E_4532433,treino_interno
LA_E_4532507,treino_interno
LA_E_4532533,treino_interno
LA_E_4532620,treino_interno
LA_E_4533150,early_stopping
LA_E_4533157,treino_interno
LA_E_4534434,early_stopping
LA_E_4534827,treino_interno
LA_E_4534968,treino_interno
LA_E_4535320,treino_interno
LA_E_4535387,treino_interno
LA_E_4535606,treino_interno
LA_E_4535704,treino_interno
LA_E_4535881,treino_interno
LA_E_4536046,treino_interno
LA_E_4536350,treino_interno
LA_E_4536378,treino_interno
LA_E_4536476,treino_interno
LA_E_4536685,treino_interno
LA_E_4536985,treino_interno
LA_E_4536999,early_stopping
LA_E_4537337,treino_interno
LA_E_4537466,treino_interno
LA_E_4537518,treino_interno
LA_E_4537618,treino_interno
LA_E_4537834,treino_interno
LA_E_4537910,treino_interno
LA_E_4537965,treino_interno
LA_E_4538014,treino_interno
LA_E_4538111,treino_interno
LA_E_4538132,treino_interno
LA_E_4538813,treino_interno
LA_E_4538860,treino_interno
LA_E_4539181,treino_interno
LA_E_4539732,treino_interno
LA_E_4539751,treino_interno
LA_E_4539798,treino_interno
LA_E_4539849,treino_interno
LA_E_4539873,early_stopping
LA_E_4540012,treino_interno
LA_E_4540151,treino_interno
LA_E_4540578,treino_interno
LA_E_4540674,treino_interno
LA_E_4541721,treino_interno
LA_E_4541732,treino_interno
LA_E_4542483,treino_interno
LA_E_4542885,treino_interno
LA_E_4542952,treino_interno
LA_E_4543654,treino_interno
LA_E_4543696,treino_interno
LA_E_4543999,treino_interno
LA_E_4544046,treino_interno
LA_E_4544047,treino_interno
LA_E_4544363,treino_interno
LA_E_4544806,treino_interno
LA_E_4545009,treino_interno
LA_E_4545109,treino_interno
LA_E_4545338,treino_interno
LA_E_4545955,early_stopping
LA_E_4546124,treino_interno
LA_E_4546542,treino_interno
LA_E_4546674,treino_interno
LA_E_4546772,treino_interno
LA_E_4546857,treino_interno
LA_E_4546898,treino_interno
LA_E_4547228,treino_interno
LA_E_4547587,treino_interno
LA_E_4548314,treino_interno
LA_E_4548431,treino_interno
LA_E_4549517,treino_interno
LA_E_4549582,treino_interno
LA_E_4550013,treino_interno
LA_E_4550038,treino_interno
LA_E_4550040,treino_interno
LA_E_4550780,treino_interno
LA_E_4551166,treino_interno
LA_E_4551176,treino_interno
LA_E_4551700,treino_interno
LA_E_4551702,treino_interno
LA_E_4551835,early_stopping
LA_E_4551839,treino_interno
LA_E_4551846,treino_interno
LA_E_4552023,treino_interno
LA_E_4552087,treino_interno
LA_E_4552716,treino_interno
LA_E_4552787,treino_interno
LA_E_4553440,treino_interno
LA_E_4553635,treino_interno
LA_E_4554315,treino_interno
LA_E_4554967,treino_interno
LA_E_4555377,treino_interno
LA_E_4555382,early_stopping
LA_E_4555633,treino_interno
LA_E_4555661,treino_interno
LA_E_4555887,treino_interno
LA_E_4556674,treino_interno
LA_E_4556740,early_stopping
LA_E_4557442,early_stopping
LA_E_4558150,treino_interno
LA_E_4558322,early_stopping
LA_E_4558713,treino_interno
LA_E_4558741,treino_interno
LA_E_4559334,treino_interno
LA_E_4559423,treino_interno
LA_E_4559512,early_stopping
LA_E_4559941,treino_interno
LA_E_4559978,treino_interno
LA_E_4560015,treino_interno
LA_E_4560442,treino_interno
LA_E_4560722,treino_interno
LA_E_4560754,treino_interno
LA_E_4561369,treino_interno
LA_E_4561716,early_stopping
LA_E_4562384,early_stopping
LA_E_4562457,treino_interno
LA_E_4562656,treino_interno
LA_E_4562776,treino_interno
LA_E_4562840,treino_interno
LA_E_4562932,treino_interno
LA_E_4563264,treino_interno
LA_E_4563820,treino_interno
LA_E_4564043,early_stopping
LA_E_4564251,treino_interno
LA_E_4564706,treino_interno
LA_E_4564785,treino_interno
LA_E_4564878,treino_interno
LA_E_4565269,treino_interno
LA_E_4565771,treino_interno
LA_E_4566631,early_stopping
LA_E_4567227,treino_interno
LA_E_4567374,treino_interno
LA_E_4568387,treino_interno
LA_E_4568592,treino_interno
LA_E_4568656,treino_interno
LA_E_4568723,treino_interno
LA_E_4568808,treino_interno
LA_E_4568901,treino_interno
LA_E_4569325,treino_interno
LA_E_4569391,treino_interno
LA_E_4570346,treino_interno
LA_E_4570622,treino_interno
LA_E_4571719,treino_interno
LA_E_4572302,treino_interno
LA_E_4573022,treino_interno
LA_E_4573637,treino_interno
LA_E_4573690,early_stopping
LA_E_4573695,treino_interno
LA_E_4574677,treino_interno
LA_E_4574695,treino_interno
LA_E_4574904,treino_interno
LA_E_4575207,treino_interno
LA_E_4575688,treino_interno
LA_E_4576684,treino_interno
LA_E_4576749,treino_interno
LA_E_4576964,treino_interno
LA_E_4577122,treino_interno
LA_E_4577468,treino_interno
LA_E_4577863,treino_interno
LA_E_4578010,treino_interno
LA_E_4578981,treino_interno
LA_E_4579120,treino_interno
LA_E_4579197,treino_interno
LA_E_4579749,early_stopping
LA_E_4580074,treino_interno
LA_E_4580236,early_stopping
LA_E_4580320,treino_interno
LA_E_4580506,treino_interno
LA_E_4580563,treino_interno
LA_E_4581388,treino_interno
LA_E_4581757,treino_interno
LA_E_4581845,treino_interno
LA_E_4581995,treino_interno
LA_E_4582605,treino_interno
LA_E_4582942,treino_interno
LA_E_4583164,treino_interno
LA_E_4583286,treino_interno
LA_E_4583718,treino_interno
LA_E_4584852,treino_interno
LA_E_4584988,treino_interno
LA_E_4585471,treino_interno
LA_E_4586057,treino_interno
LA_E_4586386,treino_interno
LA_E_4586587,treino_interno
LA_E_4586667,early_stopping
LA_E_4586879,treino_interno
LA_E_4587099,early_stopping
LA_E_4587137,treino_interno
LA_E_4587375,treino_interno
LA_E_4587671,early_stopping
LA_E_4587767,treino_interno
LA_E_4588054,treino_interno
LA_E_4588378,treino_interno
LA_E_4588483,treino_interno
LA_E_4588627,treino_interno
LA_E_4589429,treino_interno
LA_E_4590011,early_stopping
LA_E_4590484,treino_interno
LA_E_4590536,treino_interno
LA_E_4590874,treino_interno
LA_E_4590958,treino_interno
LA_E_4591310,treino_interno
LA_E_4591669,treino_interno
LA_E_4592291,early_stopping
LA_E_4592509,treino_interno
LA_E_4592552,treino_interno
LA_E_4593645,early_stopping
LA_E_4593693,treino_interno
LA_E_4593694,treino_interno
LA_E_4593884,treino_interno
LA_E_4594141,treino_interno
LA_E_4594174,treino_interno
LA_E_4594294,treino_interno
LA_E_4594307,treino_interno
LA_E_4594906,treino_interno
LA_E_4595313,treino_interno
LA_E_4595347,treino_interno
LA_E_4595584,treino_interno
LA_E_4596027,treino_interno
LA_E_4596054,early_stopping
LA_E_4596365,treino_interno
LA_E_4596523,early_stopping
LA_E_4596624,treino_interno
LA_E_4597944,treino_interno
LA_E_4598364,treino_interno
LA_E_4598758,treino_interno
LA_E_4599098,early_stopping
LA_E_4599165,treino_interno
LA_E_4599716,early_stopping
LA_E_4599850,treino_interno
LA_E_4600803,early_stopping
LA_E_4600880,treino_interno
LA_E_4600917,early_stopping
LA_E_4600969,treino_interno
LA_E_4601297,treino_interno
LA_E_4601542,treino_interno
LA_E_4601764,treino_interno
LA_E_4601971,early_stopping
LA_E_4602091,treino_interno
LA_E_4602311,early_stopping
LA_E_4602394,treino_interno
LA_E_4602540,treino_interno
LA_E_4602556,treino_interno
LA_E_4604026,treino_interno
LA_E_4604285,early_stopping
LA_E_4604404,treino_interno
LA_E_4604915,treino_interno
LA_E_4604955,treino_interno
LA_E_4605127,treino_interno
LA_E_4605464,treino_interno
LA_E_4605547,early_stopping
LA_E_4605624,treino_interno
LA_E_4605711,treino_interno
LA_E_4605939,treino_interno
LA_E_4606143,treino_interno
LA_E_4606157,treino_interno
LA_E_4606200,treino_interno
LA_E_4606207,early_stopping
LA_E_4606599,treino_interno
LA_E_4607209,treino_interno
LA_E_4607214,early_stopping
LA_E_4607540,treino_interno
LA_E_4608049,treino_interno
LA_E_4608132,treino_interno
LA_E_4608205,treino_interno
LA_E_4608218,treino_interno
LA_E_4608226,treino_interno
LA_E_4608680,treino_interno
LA_E_4608753,treino_interno
LA_E_4608796,treino_interno
LA_E_4609015,treino_interno
LA_E_4609349,treino_interno
LA_E_4609516,treino_interno
LA_E_4609705,early_stopping
LA_E_4609828,treino_interno
LA_E_4609841,treino_interno
LA_E_4610086,treino_interno
LA_E_4610817,treino_interno
LA_E_4610897,treino_interno
LA_E_4611848,treino_interno
LA_E_4611993,treino_interno
LA_E_4612209,treino_interno
LA_E_4613376,treino_interno
LA_E_4613481,treino_interno
LA_E_4613766,treino_interno
LA_E_4613769,treino_interno
LA_E_4613853,treino_interno
LA_E_4614260,treino_interno
LA_E_4614793,treino_interno
LA_E_4614810,treino_interno
LA_E_4616262,treino_interno
LA_E_4616506,treino_interno
LA_E_4616703,treino_interno
LA_E_4616718,treino_interno
LA_E_4617251,treino_interno
LA_E_4617551,treino_interno
LA_E_4617801,treino_interno
LA_E_4618701,treino_interno
LA_E_4619191,early_stopping
LA_E_4619545,early_stopping
LA_E_4621162,treino_interno
LA_E_4621522,treino_interno
LA_E_4621605,treino_interno
LA_E_4621640,treino_interno
LA_E_4621840,treino_interno
LA_E_4621843,treino_interno
LA_E_4622025,treino_interno
LA_E_4622298,treino_interno
LA_E_4622345,treino_interno
LA_E_4622711,treino_interno
LA_E_4622719,treino_interno
LA_E_4623031,treino_interno
LA_E_4623383,treino_interno
LA_E_4624031,treino_interno
LA_E_4624927,treino_interno
LA_E_4624950,treino_interno
LA_E_4625103,treino_interno
LA_E_4625375,treino_interno
LA_E_4625782,treino_interno
LA_E_4626306,early_stopping
LA_E_4626395,treino_interno
LA_E_4626639,treino_interno
LA_E_4626732,treino_interno
LA_E_4626887,treino_interno
LA_E_4626960,treino_interno
LA_E_4627077,treino_interno
LA_E_4627220,early_stopping
LA_E_4627750,treino_interno
LA_E_4628159,treino_interno
LA_E_4628887,early_stopping
LA_E_4629353,treino_interno
LA_E_4629394,treino_interno
LA_E_4629490,treino_interno
LA_E_4629765,treino_interno
LA_E_4629997,treino_interno
LA_E_4630080,early_stopping
LA_E_4630269,treino_interno
LA_E_4630667,treino_interno
LA_E_4631031,early_stopping
LA_E_4631044,treino_interno
LA_E_4631283,treino_interno
LA_E_4631287,treino_interno
LA_E_4631661,early_stopping
LA_E_4632286,treino_interno
LA_E_4632362,treino_interno
LA_E_4632666,treino_interno
LA_E_4632855,treino_interno
LA_E_4632943,early_stopping
LA_E_4632997,early_stopping
LA_E_4633071,treino_interno
LA_E_4633153,treino_interno
LA_E_4633334,treino_interno
LA_E_4633891,treino_interno
LA_E_4633998,treino_interno
LA_E_4634361,treino_interno
LA_E_4634679,early_stopping
LA_E_4635032,treino_interno
LA_E_4635239,early_stopping
LA_E_4635241,early_stopping
LA_E_4635289,treino_interno
LA_E_4635987,treino_interno
LA_E_4636081,treino_interno
LA_E_4636241,treino_interno
LA_E_4636739,treino_interno
LA_E_4637055,treino_interno
LA_E_4637302,treino_interno
LA_E_4637353,treino_interno
LA_E_4637941,treino_interno
LA_E_4638009,treino_interno
LA_E_4638110,treino_interno
LA_E_4638205,treino_interno
LA_E_4638515,early_stopping
LA_E_4638842,treino_interno
LA_E_4639290,treino_interno
LA_E_4639651,treino_interno
LA_E_4639971,treino_interno
LA_E_4640664,treino_interno
LA_E_4640732,treino_interno
LA_E_4640860,treino_interno
LA_E_4641204,treino_interno
LA_E_4641329,treino_interno
LA_E_4641912,early_stopping
LA_E_4642139,treino_interno
LA_E_4642551,treino_interno
LA_E_4642559,treino_interno
LA_E_4643146,early_stopping
LA_E_4643711,treino_interno
LA_E_4644077,treino_interno
LA_E_4644349,treino_interno
LA_E_4644407,early_stopping
LA_E_4644447,treino_interno
LA_E_4644547,treino_interno
LA_E_4644676,treino_interno
LA_E_4645029,treino_interno
LA_E_4645130,treino_interno
LA_E_4645848,treino_interno
LA_E_4645907,treino_interno
LA_E_4646936,early_stopping
LA_E_4646967,treino_interno
LA_E_4647056,treino_interno
LA_E_4647211,early_stopping
LA_E_4647403,treino_interno
LA_E_4647462,treino_interno
LA_E_4648181,treino_interno
LA_E_4648339,treino_interno
LA_E_4648758,early_stopping
LA_E_4648920,treino_interno
LA_E_4649013,early_stopping
LA_E_4649225,treino_interno
LA_E_4649310,treino_interno
LA_E_4649344,treino_interno
LA_E_4650519,treino_interno
LA_E_4650798,treino_interno
LA_E_4650806,early_stopping
LA_E_4651500,treino_interno
LA_E_4651505,treino_interno
LA_E_4651588,treino_interno
LA_E_4651602,treino_interno
LA_E_4651949,treino_interno
LA_E_4652510,treino_interno
LA_E_4652543,treino_interno
LA_E_4652544,treino_interno
LA_E_4652628,treino_interno
LA_E_4652665,treino_interno
LA_E_4652768,treino_interno
LA_E_4652782,early_stopping
LA_E_4652986,early_stopping
LA_E_4653144,treino_interno
LA_E_4653305,treino_interno
LA_E_4653332,treino_interno
LA_E_4653980,treino_interno
LA_E_4654021,treino_interno
LA_E_4654176,treino_interno
LA_E_4654419,treino_interno
LA_E_4654798,treino_interno
LA_E_4655221,treino_interno
LA_E_4655522,treino_interno
LA_E_4656194,treino_interno
LA_E_4656848,treino_interno
LA_E_4656879,treino_interno
LA_E_4657116,treino_interno
LA_E_4657368,treino_interno
LA_E_4657695,early_stopping
LA_E_4658190,early_stopping
LA_E_4658646,treino_interno
LA_E_4659328,treino_interno
LA_E_4659332,treino_interno
LA_E_4659727,treino_interno
LA_E_4660204,treino_interno
LA_E_4661051,treino_interno
LA_E_4661976,treino_interno
LA_E_4662732,treino_interno
LA_E_4662775,treino_interno
LA_E_4662880,early_stopping
LA_E_4662996,treino_interno
LA_E_4663128,treino_interno
